4.9,0
4.8,0
4.7,0
4.6,0
5.0,0
5.0,0
5.1,0
5.2,0
4.9,0
4.8,0
4.7,0
4.6,0
5.0,0
5.0,0
5.1,0
5.2,0
4.9,0
4.8,0
4.7,0
4.6,0
5.0,0
5.0,0
5.1,0
5.2,0
4.9,0
4.8,0
4.7,0
4.6,0
5.0,0
5.0,0
5.1,0
5.2,0
4.9,0
4.8,0
4.7,0
4.6,0
5.0,0
5.0,0
5.1,0
5.2,0
4.9,0
4.8,0
4.7,0
4.6,0
5.0,0
4.5,0
5.0,0
5.1,0
5.2,0
4.9,0
4.8,0
4.7,0
4.6,0
5.0,0
5.0,0
5.1,0
5.2,0
4.9,0
4.8,0
4.7,0
4.6,0
5.0,0
5.0,0
5.1,0
5.2,0
4.9,0
4.8,0
4.7,0
4.6,0
5.0,0
5.0,0
5.1,0
5.2,0
4.9,0
4.8,0
4.7,0
4.6,0
5.0,0
5.0,0
5.1,0
5.2,0
4.9,0
4.8,0
4.7,0
4.6,0
5.0,0
4.6,0
5.0,0
5.0,0
5.1,0
5.2,0
4.9,0
4.8,0
4.7,0
4.6,0
5.0,0
5.0,0
5.1,0
5.2,0
4.9,0
4.8,0
4.7,0
4.6,0
5.0,0
5.0,0
5.1,0
5.2,0
4.9,0
4.8,0
4.7,0
4.6,0
5.0,0
5.0,0
5.1,0
5.2,0
4.9,0
4.8,0
4.7,0
4.6,0
5.0,0
5.0,0
5.1,0
5.2,0
4.9,0
4.8,0
4.7,0
4.6,0
5.0,0
5.0,0
5.1,0
5.2,0
4.9,0
4.8,0
4.7,0
4.6,0
5.0,0
5.0,0
5.1,0
5.2,0
4.9,0
4.8,0
4.7,0
4.6,0
5.0,0
5.0,0
5.1,0
5.2,0
4.9,0
4.8,0
4.7,0
4.6,0
5.0,0
5.0,0
5.1,0
5.2,0
4.9,0
4.8,0
4.7,0
4.6,0
6.0,0
6.0,0
4.078,0
3.797,0
4.875,0
4.3362,0
4.01456,0
2.40744,0
4.85102,0
0.12099,0
3.89508,0
1.92754,0
0.25813,0
0.13951,0
0.2489,0
